,lat,lon,mci,neighbourhood,occurrencedate,occurrenceday,occurrencehour,occurrencemonth,occurrenceyear,offence,premisetype,reporteddate,reportedday,reporteddayofweek,reporteddayofyear,reportedhour,reportedmonth,reportedyear
496,43.6547089,-79.4600449,Assault,High Park North (88),1397734440000,17.0,11,April,2014.0,Assault With Weapon,Other,1397734440000,17,Thursday  ,107,11,April,2014
497,43.6565018,-79.366951,Assault,Moss Park (73),1397766480000,17.0,20,April,2014.0,Assault Peace Officer,Outside,1397768100000,17,Thursday  ,107,20,April,2014
498,43.657383,-79.4031982,Assault,University (79),1398307200000,24.0,2,April,2014.0,Assault With Weapon,Apartment,1398307200000,24,Thursday  ,114,2,April,2014
499,43.657383,-79.4031982,Assault,University (79),1398307200000,24.0,2,April,2014.0,Assault With Weapon,Apartment,1398307200000,24,Thursday  ,114,2,April,2014
500,43.7789536,-79.2970657,Assault,Tam O'Shanter-Sullivan (118),1395510600000,22.0,17,March,2014.0,Assault Bodily Harm,Outside,1395510600000,22,Saturday  ,81,17,March,2014
501,43.6683502,-79.3820572,Break and Enter,Church-Yonge Corridor (75),1396577400000,4.0,2,April,2014.0,B&E,Apartment,1396577400000,4,Friday    ,94,2,April,2014
502,43.7817459,-79.3177643,Break and Enter,Tam O'Shanter-Sullivan (118),1396611000000,4.0,11,April,2014.0,B&E,House,1396615980000,4,Friday    ,94,12,April,2014
503,43.6463623,-79.3752823,Assault,Waterfront Communities-The Island (77),1396747320000,6.0,1,April,2014.0,Assault,Commercial,1396747320000,6,Sunday    ,96,1,April,2014
504,43.6463623,-79.3752823,Assault,Waterfront Communities-The Island (77),1396747320000,6.0,1,April,2014.0,Assault,Commercial,1396747320000,6,Sunday    ,96,1,April,2014
505,43.7492294,-79.5104523,Theft Over,Glenfield-Jane Heights (25),1395273660000,20.0,0,March,2014.0,Theft Over,House,1399047780000,2,Friday    ,122,16,May,2014
506,43.7436333,-79.5764771,Assault,Thistletown-Beaumond Heights (3),1395475740000,22.0,8,March,2014.0,Assault,House,1395821340000,26,Wednesday ,85,8,March,2014
507,43.7062531,-79.2548294,Break and Enter,Birchcliffe-Cliffside (122),1393171200000,23.0,16,February,2014.0,B&E,House,1393239240000,24,Monday    ,55,10,February,2014
508,43.649353,-79.3936996,Assault,Kensington-Chinatown (78),1396752420000,6.0,2,April,2014.0,Assault Bodily Harm,Outside,1396752420000,6,Sunday    ,96,2,April,2014
509,43.649353,-79.3936996,Assault,Kensington-Chinatown (78),1396752420000,6.0,2,April,2014.0,Assault Bodily Harm,Outside,1396752420000,6,Sunday    ,96,2,April,2014
510,43.649353,-79.3936996,Assault,Kensington-Chinatown (78),1396752420000,6.0,2,April,2014.0,Assault Bodily Harm,Outside,1396752420000,6,Sunday    ,96,2,April,2014
511,43.649353,-79.3936996,Assault,Kensington-Chinatown (78),1396752420000,6.0,2,April,2014.0,Assault Bodily Harm,Outside,1396752420000,6,Sunday    ,96,2,April,2014
512,43.766407,-79.4257431,Assault,Willowdale West (37),1396814220000,6.0,19,April,2014.0,Assault,House,1396814220000,6,Sunday    ,96,19,April,2014
513,43.7138481,-79.5811157,Assault,West Humber-Clairville (1),1396629000000,4.0,16,April,2014.0,Assault,Outside,1396642500000,4,Friday    ,94,20,April,2014
514,43.6719589,-79.3471985,Robbery,North Riverdale (68),1397478900000,14.0,12,April,2014.0,Robbery With Weapon,Apartment,1397479500000,14,Monday    ,104,12,April,2014
515,43.7095871,-79.3989944,Assault,Mount Pleasant West (104),1397479200000,14.0,12,April,2014.0,Assault,Other,1397519100000,14,Monday    ,104,23,April,2014
516,43.6626701,-79.4102478,Robbery,University (79),1392134700000,11.0,16,February,2014.0,Robbery - Swarming,Other,1392135600000,11,Tuesday   ,42,16,February,2014
517,43.6626701,-79.4102478,Robbery,University (79),1392134700000,11.0,16,February,2014.0,Robbery - Swarming,Other,1392135600000,11,Tuesday   ,42,16,February,2014
518,43.6626701,-79.4102478,Robbery,University (79),1392134700000,11.0,16,February,2014.0,Robbery - Swarming,Other,1392135600000,11,Tuesday   ,42,16,February,2014
519,43.6626701,-79.4102478,Robbery,University (79),1392134700000,11.0,16,February,2014.0,Robbery - Swarming,Other,1392135600000,11,Tuesday   ,42,16,February,2014
520,43.6672974,-79.3737793,Robbery,North St.James Town (74),1392102000000,11.0,7,February,2014.0,Robbery - Other,Apartment,1392134400000,11,Tuesday   ,42,16,February,2014
521,43.6672974,-79.3737793,Assault,North St.James Town (74),1392102000000,11.0,7,February,2014.0,Aggravated Assault,Apartment,1392134400000,11,Tuesday   ,42,16,February,2014
522,43.6775246,-79.3586502,Assault,Playter Estates-Danforth (67),1392151200000,11.0,20,February,2014.0,Assault,Other,1392151320000,11,Tuesday   ,42,20,February,2014
523,43.6666222,-79.4117889,Assault,Annex (95),1388539620000,1.0,1,January,2014.0,Assault,Other,1388539620000,1,Wednesday ,1,1,January,2014
524,43.7276649,-79.4062347,Assault,Lawrence Park North (105),1388546460000,1.0,3,January,2014.0,Assault,Outside,1388546460000,1,Wednesday ,1,3,January,2014
525,43.6711349,-79.3912811,Assault,Annex (95),1388538600000,1.0,1,January,2014.0,Assault,Commercial,1388539380000,1,Wednesday ,1,1,January,2014
526,43.6777802,-79.4557953,Assault,Corso Italia-Davenport (92),1388546220000,1.0,3,January,2014.0,Assault,Apartment,1388546220000,1,Wednesday ,1,3,January,2014
527,43.685463,-79.4380646,Assault,Oakwood Village (107),1388559600000,1.0,7,January,2014.0,Assault,Apartment,1388559600000,1,Wednesday ,1,7,January,2014
528,43.6748009,-79.3575821,Assault,North Riverdale (68),1388581140000,1.0,12,January,2014.0,Assault Bodily Harm,House,1388581140000,1,Wednesday ,1,12,January,2014
529,43.7857208,-79.2054291,Assault,Morningside (135),1388609100000,1.0,20,January,2014.0,Assault With Weapon,Apartment,1388609100000,1,Wednesday ,1,20,January,2014
530,43.7022209,-79.297287,Assault,O'Connor-Parkview (54),1389148980000,8.0,2,January,2014.0,Assault With Weapon,Apartment,1389148980000,8,Wednesday ,8,2,January,2014
531,43.6831703,-79.4183044,Assault,Casa Loma (96),1389192900000,8.0,14,January,2014.0,Assault,Outside,1389196800000,8,Wednesday ,8,16,January,2014
532,43.6533775,-79.3864441,Assault,Bay Street Corridor (76),1389174300000,8.0,9,January,2014.0,Assault,Other,1389174840000,8,Wednesday ,8,9,January,2014
533,43.7416115,-79.2397308,Robbery,Eglinton East (138),1389375000000,10.0,17,January,2014.0,Robbery - Other,Commercial,1389377460000,10,Friday    ,10,18,January,2014
534,43.8305588,-79.2344284,Assault,Rouge (131),1389782400000,15.0,10,January,2014.0,Assault,Other,1389784920000,15,Wednesday ,15,11,January,2014
535,43.8077011,-79.1738968,Assault,Rouge (131),1389380400000,10.0,19,January,2014.0,Assault,House,1389725580000,14,Tuesday   ,14,18,January,2014
536,43.7559204,-79.6044159,Break and Enter,West Humber-Clairville (1),1389804060000,15.0,16,January,2014.0,B&E,House,1389808920000,15,Wednesday ,15,18,January,2014
537,43.7406311,-79.4182053,Assault,Bedford Park-Nortown (39),1389820200000,15.0,21,January,2014.0,Assault,House,1389822000000,15,Wednesday ,15,21,January,2014
538,43.626339,-79.5026321,Theft Over,Stonegate-Queensway (16),1389809400000,15.0,18,January,2014.0,Theft From Motor Vehicle Over,Outside,1389816120000,15,Wednesday ,15,20,January,2014
539,43.7249222,-79.4478226,Assault,Yorkdale-Glen Park (31),1389804300000,15.0,16,January,2014.0,Assault,Other,1389804300000,15,Wednesday ,15,16,January,2014
540,43.6945457,-79.3352661,Assault,Old East York (58),1389805860000,15.0,17,January,2014.0,Assault,House,1389805860000,15,Wednesday ,15,17,January,2014
541,43.6945457,-79.3352661,Assault,Old East York (58),1389805860000,15.0,17,January,2014.0,Assault,House,1389805860000,15,Wednesday ,15,17,January,2014
542,43.7920685,-79.4185715,Break and Enter,Newtonbrook East (50),1392696420000,18.0,4,February,2014.0,B&E,Commercial,1392717600000,18,Tuesday   ,49,10,February,2014
543,43.6457634,-79.3936386,Assault,Waterfront Communities-The Island (77),1391902200000,8.0,23,February,2014.0,Assault,Apartment,1391903280000,8,Saturday  ,39,23,February,2014
544,43.6101265,-79.5569077,Assault,Islington-City Centre West (14),1393438500000,26.0,18,February,2014.0,Assault,Outside,1393438920000,26,Wednesday ,57,18,February,2014
545,43.7708244,-79.3540344,Break and Enter,Henry Farm (53),1393426920000,26.0,15,February,2014.0,B&E,House,1393426920000,26,Wednesday ,57,15,February,2014
546,43.6738815,-79.3292389,Assault,Greenwood-Coxwell (65),1393640340000,1.0,2,March,2014.0,Assault,House,1393640340000,1,Saturday  ,60,2,March,2014
547,43.7623558,-79.4111557,Assault,Willowdale East (51),1394198100000,7.0,13,March,2014.0,Assault,Outside,1394198280000,7,Friday    ,66,13,March,2014
548,43.7181282,-79.5990524,Assault,West Humber-Clairville (1),1394227620000,7.0,21,March,2014.0,Assault - Resist/ Prevent Seiz,Commercial,1394227620000,7,Friday    ,66,21,March,2014
549,43.7181282,-79.5990524,Assault,West Humber-Clairville (1),1394227620000,7.0,21,March,2014.0,Assault - Resist/ Prevent Seiz,Commercial,1394227620000,7,Friday    ,66,21,March,2014
550,43.7418098,-79.2555237,Break and Enter,Bendale (127),1394200800000,7.0,14,March,2014.0,B&E,House,1394217000000,7,Friday    ,66,18,March,2014
551,43.7366066,-79.2194901,Break and Enter,Scarborough Village (139),1390615800000,25.0,2,January,2014.0,B&E,Commercial,1390658100000,25,Saturday  ,25,13,January,2014
552,43.6419334,-79.4473495,Break and Enter,Roncesvalles (86),1390687200000,25.0,22,January,2014.0,B&E W'Intent,Commercial,1390729320000,26,Sunday    ,26,9,January,2014
553,43.6610718,-79.4416504,Assault,Dovercourt-Wallace Emerson-Junction (93),1390749000000,26.0,15,January,2014.0,Assault,House,1390752420000,26,Sunday    ,26,16,January,2014
554,43.7642326,-79.2048569,Assault,Morningside (135),1390757640000,26.0,17,January,2014.0,Assault,Apartment,1390757640000,26,Sunday    ,26,17,January,2014
555,43.6720848,-79.3229141,Assault,Greenwood-Coxwell (65),1390828920000,27.0,13,January,2014.0,Assault,House,1390828920000,27,Monday    ,27,13,January,2014
556,43.7859802,-79.2853317,Robbery,Agincourt South-Malvern West (128),1392051180000,10.0,16,February,2014.0,Robbery - Other,Other,1392051180000,10,Monday    ,41,16,February,2014
557,43.684391,-79.4123001,Assault,Casa Loma (96),1392055200000,10.0,18,February,2014.0,Assault,Other,1392074940000,10,Monday    ,41,23,February,2014
558,43.7468262,-79.2879639,Break and Enter,Wexford/Maryvale (119),1399762800000,10.0,23,May,2014.0,B&E,Commercial,1399805580000,11,Sunday    ,131,10,May,2014
559,43.8078041,-79.2155991,Assault,Malvern (132),1393315200000,25.0,8,February,2014.0,Assault,House,1393332360000,25,Tuesday   ,56,12,February,2014
560,43.6583405,-79.4427338,Assault,Dovercourt-Wallace Emerson-Junction (93),1395111240000,18.0,2,March,2014.0,Assault - Resist/ Prevent Seiz,Outside,1395112860000,18,Tuesday   ,77,3,March,2014
561,43.6467743,-79.5305557,Assault,Islington-City Centre West (14),1395103680000,18.0,0,March,2014.0,Assault,Apartment,1395103680000,18,Tuesday   ,77,0,March,2014
562,43.7668953,-79.1747665,Assault,West Hill (136),1395101220000,18.0,0,March,2014.0,Assault,Other,1395101220000,18,Tuesday   ,77,0,March,2014
563,43.6872902,-79.3134766,Assault,Woodbine-Lumsden (60),1395120780000,18.0,5,March,2014.0,Assault,House,1395120780000,18,Tuesday   ,77,5,March,2014
564,43.7441025,-79.3005524,Break and Enter,Wexford/Maryvale (119),1395115200000,18.0,4,March,2014.0,B&E,Commercial,1395132720000,18,Tuesday   ,77,8,March,2014
565,43.6667404,-79.3148499,Assault,Woodbine Corridor (64),1395166800000,18.0,18,March,2014.0,Assault - Resist/ Prevent Seiz,Commercial,1395167280000,18,Tuesday   ,77,18,March,2014
566,43.6729698,-79.342392,Assault,Blake-Jones (69),1395163260000,18.0,17,March,2014.0,Assault,Other,1395163260000,18,Tuesday   ,77,17,March,2014
567,43.7989998,-79.3059845,Robbery,L'Amoreaux (117),1395766200000,25.0,16,March,2014.0,Robbery - Other,Outside,1395767460000,25,Tuesday   ,84,17,March,2014
568,43.7640915,-79.4882813,Assault,York University Heights (27),1389961320000,17.0,12,January,2014.0,Assault With Weapon,Commercial,1389961320000,17,Friday    ,17,12,January,2014
569,43.7827148,-79.2989807,Break and Enter,Tam O'Shanter-Sullivan (118),1389981360000,17.0,17,January,2014.0,B&E,Apartment,1389981360000,17,Friday    ,17,17,January,2014
570,43.678154,-79.4809647,Assault,Rockcliffe-Smythe (111),1389979800000,17.0,17,January,2014.0,Assault,Apartment,1389981600000,17,Friday    ,17,18,January,2014
571,43.6748581,-79.4071198,Break and Enter,Annex (95),1391223600000,1.0,3,February,2014.0,B&E W'Intent,Commercial,1391224500000,1,Saturday  ,32,3,February,2014
572,43.6564827,-79.4077225,Assault,University (79),1392424200000,15.0,0,February,2014.0,Assault With Weapon,Outside,1392424200000,15,Saturday  ,46,0,February,2014
573,43.6817131,-79.3313522,Assault,Danforth (66),1392519000000,16.0,2,February,2014.0,Assault With Weapon,Commercial,1392524400000,16,Sunday    ,47,4,February,2014
574,43.7071037,-79.530777,Robbery,Weston (113),1392521520000,16.0,3,February,2014.0,Robbery - Taxi,Outside,1392531300000,16,Sunday    ,47,6,February,2014
575,43.6538849,-79.4518433,Break and Enter,Roncesvalles (86),1392546600000,16.0,10,February,2014.0,B&E,House,1392574440000,16,Sunday    ,47,18,February,2014
576,43.7063255,-79.4306564,Break and Enter,Forest Hill North (102),1392669600000,17.0,20,February,2014.0,B&E,House,1392670080000,17,Monday    ,48,20,February,2014
577,43.6553421,-79.3657532,Assault,Moss Park (73),1381941000000,16.0,16,October,2013.0,Assault Bodily Harm,Commercial,1393531680000,27,Thursday  ,58,20,February,2014
578,43.7026749,-79.3157654,Assault,O'Connor-Parkview (54),1393732260000,2.0,3,March,2014.0,Assault,House,1393732260000,2,Sunday    ,61,3,March,2014
579,43.6625175,-79.3252716,Assault,Greenwood-Coxwell (65),1393791000000,2.0,20,March,2014.0,Assault,Apartment,1393791000000,2,Sunday    ,61,20,March,2014
580,43.6387177,-79.4462204,Assault,Roncesvalles (86),1393780200000,2.0,17,March,2014.0,Assault Bodily Harm,Outside,1393780980000,2,Sunday    ,61,17,March,2014
581,43.7400322,-79.5008698,Assault,Glenfield-Jane Heights (25),1393791000000,2.0,20,March,2014.0,Assault,House,1393791240000,2,Sunday    ,61,20,March,2014
582,43.7390366,-79.4154053,Break and Enter,Bedford Park-Nortown (39),1393801200000,2.0,23,March,2014.0,B&E,House,1393803060000,2,Sunday    ,61,23,March,2014
583,43.6434212,-79.3912811,Assault,Waterfront Communities-The Island (77),1394330160000,9.0,1,March,2014.0,Assault,Apartment,1394334840000,9,Sunday    ,68,3,March,2014
584,43.6659164,-79.4074707,Assault,Annex (95),1394334000000,9.0,3,March,2014.0,Assault,Commercial,1394409000000,9,Sunday    ,68,23,March,2014
585,43.661377,-79.3635483,Assault,Regent Park (72),1396339200000,1.0,8,April,2014.0,Assault,Other,1396340880000,1,Tuesday   ,91,8,April,2014
586,43.7087288,-79.459343,Break and Enter,Yorkdale-Glen Park (31),1396346400000,1.0,10,April,2014.0,B&E,House,1396349100000,1,Tuesday   ,91,10,April,2014
587,43.8027496,-79.2858734,Break and Enter,Agincourt North (129),1396366500000,1.0,15,April,2014.0,B&E,Other,1396366920000,1,Tuesday   ,91,15,April,2014
588,43.7876511,-79.3516541,Break and Enter,Don Valley Village (47),1396958400000,8.0,12,April,2014.0,B&E,Apartment,1396999680000,8,Tuesday   ,98,23,April,2014
589,43.644207,-79.4353638,Assault,Roncesvalles (86),1397743200000,17.0,14,April,2014.0,Assault,Apartment,1397746020000,17,Thursday  ,107,14,April,2014
590,43.6491508,-79.3779144,Assault,Church-Yonge Corridor (75),1397775600000,17.0,23,April,2014.0,Assault With Weapon,Outside,1397777880000,17,Thursday  ,107,23,April,2014
591,43.7431641,-79.211731,Assault,Scarborough Village (139),1392800400000,19.0,9,February,2014.0,Assault,Apartment,1392806280000,19,Wednesday ,50,10,February,2014
592,43.6560364,-79.3909988,Assault,Kensington-Chinatown (78),1392841800000,19.0,20,February,2014.0,Assault,Apartment,1392846000000,19,Wednesday ,50,21,February,2014
593,43.6545258,-79.3694611,Assault,Moss Park (73),1393118580000,23.0,1,February,2014.0,Assault,Apartment,1393118580000,23,Sunday    ,54,1,February,2014
594,43.6715126,-79.3407135,Assault,Blake-Jones (69),1393159440000,23.0,12,February,2014.0,Assault,Apartment,1393159440000,23,Sunday    ,54,12,February,2014
595,43.6854134,-79.4192352,Assault,Forest Hill South (101),1393185600000,23.0,20,February,2014.0,Assault,Other,1393186380000,23,Sunday    ,54,20,February,2014
596,43.7989998,-79.3059845,Assault,L'Amoreaux (117),1393610400000,28.0,18,February,2014.0,Assault,Apartment,1393611120000,28,Friday    ,59,18,February,2014
597,43.6560135,-79.3935089,Break and Enter,Kensington-Chinatown (78),1393822800000,3.0,5,March,2014.0,B&E W'Intent,Commercial,1393824000000,3,Monday    ,62,5,March,2014
598,43.7519875,-79.3337021,Assault,Parkwoods-Donalda (45),1393881660000,3.0,21,March,2014.0,Assault,Apartment,1393887120000,3,Monday    ,62,22,March,2014
599,43.7535515,-79.2447052,Break and Enter,Bendale (127),1395276600000,20.0,0,March,2014.0,B&E W'Intent,Commercial,1395304380000,20,Thursday  ,79,8,March,2014
600,43.7474098,-79.3658981,Break and Enter,Banbury-Don Mills (42),1389814500000,15.0,19,January,2014.0,B&E,House,1389814500000,15,Wednesday ,15,19,January,2014
601,43.7374573,-79.5665817,Assault,Thistletown-Beaumond Heights (3),1390000560000,17.0,23,January,2014.0,Assault,Apartment,1390000560000,17,Friday    ,17,23,January,2014
602,43.7075539,-79.5051117,Robbery,Rustic (28),1389924300000,17.0,2,January,2014.0,Robbery - Mugging,Outside,1389924300000,17,Friday    ,17,2,January,2014
603,43.6252098,-79.5285492,Theft Over,Islington-City Centre West (14),1389805200000,15.0,17,January,2014.0,Theft Over,Commercial,1389952080000,17,Friday    ,17,9,January,2014
604,43.6672173,-79.4441757,Assault,Dovercourt-Wallace Emerson-Junction (93),1389990780000,17.0,20,January,2014.0,Assault With Weapon,Apartment,1389990780000,17,Friday    ,17,20,January,2014
605,43.7682648,-79.5229645,Break and Enter,Black Creek (24),1389925800000,17.0,2,January,2014.0,Unlawfully In Dwelling-House,Apartment,1389991800000,17,Friday    ,17,20,January,2014
606,43.6429634,-79.436264,Assault,Roncesvalles (86),1391287320000,1.0,20,February,2014.0,Assault,Apartment,1391288820000,1,Saturday  ,32,21,February,2014
607,43.6248894,-79.499794,Assault,Stonegate-Queensway (16),1392503580000,15.0,22,February,2014.0,Assault,Apartment,1392503580000,15,Saturday  ,46,22,February,2014
608,43.8253212,-79.3000717,Assault,Milliken (130),1392499800000,15.0,21,February,2014.0,Assault Bodily Harm,Commercial,1392511980000,16,Sunday    ,47,0,February,2014
609,43.6665306,-79.3656311,Break and Enter,Cabbagetown-South St.James Town (71),1392579960000,16.0,19,February,2014.0,B&E,House,1392579960000,16,Sunday    ,47,19,February,2014
610,43.7179146,-79.537674,Assault,Pelmo Park-Humberlea (23),1392611340000,17.0,4,February,2014.0,Assault Bodily Harm,Apartment,1392611340000,17,Monday    ,48,4,February,2014
